request_id,connection_ms,handshake_ms,resource_read_ms,tool_call_ms,total_time_ms,database_ms,rest_ms,operation_type
1,12.798209208995104,3.5353899002075195,9106.530285906047,0,9239.195235073566,7082.721780985594,8449.602653738111,modelcard
1,12.43475591763854,13.999350368976593,0,27.807789854705334,67.82381981611252,3.8449219428002834,16.869758255779743,edge
